100,1.0192,0.12435,0.71285,0,0,30.523,82.292,89.591,0,0,56.667,242,12.587
100.5,1.0096,0.1252,0.71943,0,0,31.03,82.232,89.949,0,0,48.667,242,11.013
101,1.0001,0.12579,0.72412,0,0,31.532,82.168,90.31,0,0,43.334,242,9.4662
101.5,0.99071,0.12672,0.72938,0,0,32.029,82.1,90.673,0,0,40,242,9.44
102,0.98152,0.12792,0.73529,0,0,32.521,82.029,91.039,0,0,40,242,9.44
102.5,0.97331,0.12913,0.74125,0,0,33.008,81.954,91.409,0,0,40,242,9.44
103,0.96625,0.13021,0.74675,0,0,33.491,81.876,91.781,0,0,40,242,9.44
103.5,0.95964,0.13116,0.75206,0,0,33.97,81.794,92.155,0,0,40,242,9.44
104,0.95228,0.13202,0.75787,0,0,34.445,81.709,92.533,0,0,40,242,9.44
104.5,0.94525,0.13286,0.7638,0,0,34.916,81.62,92.913,0,0,40,242,9.44
105,0.93899,0.13372,0.77,0,0,35.382,81.528,93.296,0,0,40,242,9.44
105.5,0.93421,0.13466,0.77617,0,0,35.846,81.432,93.683,0,0,40,242,9.44
106,0.93104,0.13565,0.78249,0,0,36.306,81.333,94.073,0,0,40,242,9.44
106.5,0.92914,0.13668,0.78897,0,0,36.765,81.231,94.465,0,0,40,242,9.44
107,0.92734,0.13772,0.79517,0,0,37.222,81.124,94.861,0,0,40,242,9.44
107.5,0.92553,0.13877,0.8012,0,0,37.677,81.015,95.26,0,0,40,242,9.44
108,0.92373,0.13983,0.80717,0,0,38.131,80.901,95.662,0,0,40,242,9.44
108.5,0.92195,0.1409,0.81311,0,0,38.583,80.784,96.068,0,0,40,242,9.44
109,0.9202,0.14197,0.81902,0,0,39.033,80.663,96.476,0,0,40,242,9.44
109.5,0.91848,0.14303,0.82496,0,0,39.481,80.539,96.886,0,0,40,242,9.44
110,0.91682,0.14407,0.83098,0,0,39.927,80.411,97.3,0,0,40,242,9.44
110.5,0.91518,0.14511,0.83688,0,0,40.372,80.28,97.717,0,0,40,242,9.44
111,0.91356,0.14616,0.84266,0,0,40.815,80.144,98.137,0,0,40,242,9.44
111.5,0.91197,0.14721,0.84834,0,0,41.256,80.005,98.56,0,0,40,242,9.44
112,0.9104,0.14827,0.85393,0,0,41.694,79.863,98.985,0,0,40,242,9.44
112.5,0.90884,0.14932,0.85946,0,0,42.132,79.717,99.414,0,0,40,242,9.44
113,0.90729,0.15038,0.86492,0,0,42.567,79.567,99.845,0,0,40,242,9.44
113.5,0.90576,0.1515,0.87059,0,0,43,79.413,100.28,0,0,42.667,242,10.541
114,0.90424,0.15329,0.87903,0,0,43.431,79.256,100.72,0,0,48,242,12.115
114.5,0.90275,0.15583,0.89088,0,0,43.86,79.094,101.16,0,0,56,242,13.688
115,0.90127,0.15868,0.90441,0,0,44.286,78.928,101.61,0,0,59.997,242,14.16
115.5,0.89982,0.16108,0.91643,0,0,44.71,78.757,102.06,0,0,60,242,14.16
116,0.89839,0.16319,0.92743,0,0,45.132,78.582,102.52,0,0,60,242,14.16
116.5,0.89697,0.16526,0.93832,0,0,45.552,78.403,102.99,0,0,60,242,14.16
117,0.89558,0.16741,0.94957,0,0,45.969,78.219,103.46,0,0,60,242,14.16
117.5,0.89421,0.16969,0.96125,0,0,46.384,78.031,103.94,0,0,60,242,14.16
118,0.89286,0.17205,0.97314,0,0,46.796,77.839,104.42,0,0,60,242,14.16
118.5,0.89153,0.17444,0.98501,0,0,47.206,77.642,104.91,0,0,60,242,14.16
119,0.89022,0.17683,0.99673,0,0,47.613,77.441,105.41,0,0,60,242,14.16
119.5,0.88892,0.17921,1.0082,0,0,48.017,77.235,105.91,0,0,60,242,14.16
120,0.88765,0.18156,1.0195,0,0,48.418,77.025,106.42,0,0,60,242,14.16
120.5,0.8864,0.18391,1.0305,0,0,48.817,76.81,106.93,0,0,60,242,14.16
121,0.88516,0.18624,1.0414,0,0,49.213,76.591,107.45,0,0,60,242,14.16
121.5,0.88395,0.18858,1.0522,0,0,49.605,76.367,107.97,0,0,60,242,14.16
122,0.88275,0.19092,1.0628,0,0,49.995,76.138,108.5,0,0,60,242,14.16
122.5,0.88157,0.19325,1.0733,0,0,50.382,75.905,109.03,0,0,60,242,14.16
123,0.88041,0.19557,1.0836,0,0,50.765,75.668,109.57,0,0,60,242,14.16
123.5,0.87926,0.19789,1.0937,0,0,51.146,75.426,110.11,0,0,60,242,14.16
124,0.87813,0.2002,1.1037,0,0,51.523,75.18,110.66,0,0,60,242,14.16
124.5,0.87703,0.20251,1.1136,0,0,51.897,74.929,111.22,0,0,60,242,14.16
125,0.87613,0.2048,1.1234,0,0,52.267,74.673,111.78,0,0,60,242,14.16
125.5,0.87648,0.20711,1.1339,0,0,52.634,74.413,112.34,0,0,60,242,14.16
126,0.87782,0.20944,1.1454,0,0,52.999,74.148,112.91,0,0,60,242,14.16
126.5,0.88013,0.21179,1.1576,0,0,53.361,73.878,113.49,0,0,60,242,14.16
127,0.88305,0.21416,1.1705,0,0,53.722,73.603,114.07,0,0,60,242,14.16
127.5,0.88659,0.21655,1.1829,0,0,54.08,73.322,114.66,0,0,60,242,14.16
128,0.89013,0.21894,1.1946,0,0,54.437,73.036,115.25,0,0,60,242,14.16
128.5,0.89365,0.22135,1.2059,0,0,54.792,72.744,115.85,0,0,60,242,14.16
129,0.89716,0.22379,1.2172,0,0,55.144,72.447,116.46,0,0,60,242,14.16
129.5,0.90016,0.22625,1.2283,0,0,55.495,72.144,117.07,0,0,60,242,14.16
130,0.90127,0.2287,1.2385,0,0,55.842,71.836,117.69,0,0,60,242,14.16
130.5,0.90043,0.23114,1.2479,0,0,56.186,71.523,118.31,0,0,60,242,14.16
131,0.89795,0.23355,1.2566,0,0,56.525,71.205,118.93,0,0,60,242,14.16
131.5,0.89517,0.23592,1.2643,0,0,56.859,70.884,119.56,0,0,60,242,14.16
132,0.89187,0.23824,1.2713,0,0,57.187,70.558,120.2,0,0,60,242,14.16
132.5,0.888,0.24052,1.2777,0,0,57.51,70.229,120.84,0,0,60,242,14.16
133,0.88357,0.24275,1.2835,0,0,57.826,69.896,121.48,0,0,60,242,14.16
133.5,0.8786,0.24492,1.2886,0,0,58.136,69.561,122.12,0,0,60,242,14.16
134,0.87394,0.24705,1.2928,0,0,58.44,69.222,122.76,0,0,60,242,14.16
134.5,0.87041,0.24913,1.2959,0,0,58.737,68.88,123.41,0,0,60,242,14.16
135,0.86796,0.25114,1.2981,0,0,59.029,68.534,124.06,0,0,60,242,14.16
135.5,0.86655,0.25306,1.2997,0,0,59.316,68.185,124.71,0,0,60,242,14.16
136,0.86623,0.2549,1.3006,0,0,59.597,67.832,125.36,0,0,60,242,14.16
136.5,0.86628,0.25665,1.3017,0,0,59.874,67.476,126.01,0,0,60,242,14.16
137,0.86557,0.25835,1.3032,0,0,60.147,67.115,126.66,0,0,60,242,14.16
137.5,0.86417,0.26003,1.3044,0,0,60.414,66.752,127.31,0,0,60,242,14.16
138,0.8621,0.26169,1.3052,0,0,60.676,66.385,127.97,0,0,60,242,14.16
138.5,0.85969,0.26303,1.305,0,0,60.933,66.015,128.62,0,0,57.333,242,13.059
139,0.85731,0.26346,1.3012,0,0,61.184,65.643,129.27,0,0,52,242,11.485
139.5,0.85495,0.26323,1.2942,0,0,61.429,65.268,129.92,0,0,44,242,9.9121
140,0.85261,0.26312,1.2874,0,0,61.67,64.892,130.56,0,0,40.003,242,9.44
140.5,0.85028,0.26336,1.2817,0,0,61.906,64.514,131.21,0,0,37.333,242,8.3387
141,0.84794,0.2636,1.2759,0,0,62.136,64.134,131.85,0,0,32,242,7.0807
141.5,0.84562,0.26379,1.2697,0,0,62.361,63.752,132.48,0,0,30,242,7.08
142,0.84333,0.26392,1.2632,0,0,62.581,63.368,133.12,0,0,30,242,7.08
142.5,0.84144,0.26396,1.2563,0,0,62.796,62.982,133.75,0,0,30,242,7.08
143,0.84068,0.26407,1.2487,0,0,63.007,62.595,134.37,0,0,30,242,7.08
143.5,0.84108,0.26431,1.2401,0,0,63.213,62.205,135,0,0,30,242,7.08
144,0.8426,0.26463,1.2313,0,0,63.414,61.813,135.61,0,0,30,242,7.08
144.5,0.84522,0.26502,1.2222,0,0,63.613,61.418,136.23,0,0,30,242,7.08
145,0.84858,0.26546,1.2129,0,0,63.808,61.019,136.84,0,0,30,242,7.08
145.5,0.8526,0.26594,1.2031,0,0,64,60.617,137.44,0,0,30,242,7.08
146,0.85728,0.26645,1.1931,0,0,64.188,60.211,138.04,0,0,30,242,7.08
146.5,0.86263,0.26701,1.1826,0,0,64.374,59.801,138.63,0,0,30,242,7.08
147,0.86871,0.26761,1.172,0,0,64.558,59.387,139.22,0,0,30,242,7.08
147.5,0.87601,0.26826,1.1617,0,0,64.739,58.968,139.81,0,0,30,242,7.08
148,0.88536,0.26898,1.1513,0,0,64.918,58.544,140.38,0,0,30,242,7.08
148.5,0.89682,0.26977,1.1406,0,0,65.096,58.114,140.96,0,0,30,242,7.08
149,0.91036,0.27059,1.1298,0,0,65.274,57.678,141.52,0,0,30,242,7.08
149.5,0.92533,0.27142,1.1189,0,0,65.451,57.233,142.09,0,0,30,242,7.08
150,0.94049,0.27222,1.1083,0,0,65.628,56.781,142.64,0,0,30,242,7.08
150.5,0.95557,0.27301,1.0982,0,0,65.805,56.32,143.2,0,0,30,242,7.08
151,0.97057,0.2738,1.0884,0,0,65.982,55.852,143.74,0,0,30,242,7.08
151.5,0.98551,0.27459,1.0788,0,0,66.158,55.375,144.28,0,0,30,242,7.08
152,1.0004,0.27535,1.0695,0,0,66.334,54.891,144.82,0,0,30,242,7.08
152.5,1.0153,0.27611,1.0604,0,0,66.509,54.399,145.35,0,0,30,242,7.08
153,1.0301,0.27688,1.0516,0,0,66.684,53.899,145.88,0,0,30,242,7.08
153.5,1.0449,0.27765,1.0429,0,0,66.858,53.391,146.41,0,0,30,242,7.08
154,1.0596,0.27842,1.0345,0,0,67.03,52.875,146.92,0,0,30,242,7.08
154.5,1.0743,0.27918,1.0263,0,0,67.202,52.351,147.44,0,0,30,242,7.08
155,1.0889,0.27992,1.0184,0,0,67.373,51.819,147.95,0,0,30,242,7.08
155.5,1.1034,0.28068,1.0112,0,0,67.543,51.279,148.46,0,0,32.667,242,8.1813
156,1.1179,0.28159,1.005,0,0,67.711,50.731,148.96,0,0,38,242,9.7546
156.5,1.1324,0.28264,1.0004,0,0,67.877,50.176,149.46,0,0,46,242,11.328
157,1.1468,0.28405,0.9983,0,0,68.042,49.612,149.96,0,0,49.997,242,11.8
157.5,1.1612,0.28529,0.99571,0,0,68.205,49.041,150.46,0,0,50,242,11.8
158,1.1756,0.28635,0.99268,0,0,68.366,48.461,150.96,0,0,50,242,11.8
158.5,1.1909,0.28737,0.99029,0,0,68.525,47.874,151.46,0,0,50,242,11.8
159,1.2065,0.28842,0.98933,0,0,68.683,47.278,151.95,0,0,50,242,11.8
159.5,1.2226,0.28951,0.98969,0,0,68.838,46.673,152.44,0,0,50,242,11.8
160,1.2389,0.29063,0.99115,0,0,68.991,46.06,152.94,0,0,50,242,11.8
160.5,1.2549,0.29173,0.99312,0,0,69.143,45.437,153.44,0,0,50,242,11.8
161,1.27,0.29281,0.99515,0,0,69.291,44.807,153.93,0,0,50,242,11.8
161.5,1.2844,0.29387,0.99738,0,0,69.437,44.168,154.43,0,0,50,242,11.8
162,1.2982,0.29491,0.99994,0,0,69.58,43.521,154.93,0,0,50,242,11.8
162.5,1.3112,0.29596,1.0029,0,0,69.72,42.867,155.43,0,0,50,242,11.8
163,1.3236,0.297,1.0062,0,0,69.856,42.206,155.93,0,0,50,242,11.8
163.5,1.3356,0.29802,1.0098,0,0,69.988,41.537,156.44,0,0,50,242,11.8
164,1.3472,0.29903,1.0136,0,0,70.116,40.862,156.94,0,0,50,242,11.8
164.5,1.3584,0.30002,1.0176,0,0,70.24,40.18,157.45,0,0,50,242,11.8
165,1.3692,0.30099,1.0218,0,0,70.36,39.492,157.96,0,0,50,242,11.8
165.5,1.3799,0.30195,1.026,0,0,70.475,38.798,158.47,0,0,50,242,11.8
166,1.391,0.30291,1.03,0,0,70.585,38.098,158.99,0,0,50,242,11.8
166.5,1.4026,0.30389,1.0335,0,0,70.69,37.391,159.5,0,0,50,242,11.8
167,1.4147,0.3049,1.0367,0,0,70.791,36.677,160.02,0,0,50,242,11.8
167.5,1.4274,0.30595,1.0396,0,0,70.887,35.957,160.54,0,0,50,242,11.8
168,1.4394,0.30702,1.0428,0,0,70.978,35.229,161.06,0,0,50,242,11.8
168.5,1.4492,0.30805,1.0473,0,0,71.063,34.496,161.58,0,0,50,242,11.8
169,1.459,0.30902,1.0518,0,0,71.143,33.757,162.11,0,0,50,242,11.8
169.5,1.4689,0.30995,1.0561,0,0,71.217,33.012,162.63,0,0,50,242,11.8
170,1.4787,0.31087,1.0602,0,0,71.285,32.262,163.16,0,0,50,242,11.8
170.5,1.4883,0.31179,1.064,0,0,71.347,31.507,163.69,0,0,50,242,11.8
171,1.4964,0.31273,1.0671,0,0,71.403,30.747,164.23,0,0,50,242,11.8
171.5,1.5032,0.31366,1.0697,0,0,71.453,29.982,164.76,0,0,50,242,11.8
172,1.508,0.31459,1.0723,0,0,71.495,29.214,165.3,0,0,50,242,11.8
172.5,1.5078,0.31546,1.0768,0,0,71.531,28.444,165.83,0,0,50,242,11.8
173,1.5023,0.31619,1.0835,0,0,71.558,27.676,166.37,0,0,50,242,11.8
173.5,1.4919,0.31672,1.0921,0,0,71.577,26.911,166.92,0,0,50,242,11.8
174,1.4796,0.31715,1.1003,0,0,71.587,26.151,167.47,0,0,50,242,11.8
174.5,1.4665,0.31759,1.107,0,0,71.588,25.398,168.02,0,0,50,242,11.8
175,1.4536,0.31807,1.1127,0,0,71.58,24.651,168.57,0,0,50,242,11.8
175.5,1.4443,0.31857,1.1169,0,0,71.564,23.909,169.13,0,0,50,242,11.8
176,1.439,0.31911,1.1197,0,0,71.539,23.171,169.69,0,0,50,242,11.8
176.5,1.4377,0.31969,1.1213,0,0,71.507,22.436,170.25,0,0,50,242,11.8
177,1.44,0.32044,1.1213,0,0,71.468,21.7,170.81,0,0,50,242,11.8
177.5,1.4422,0.32135,1.1211,0,0,71.421,20.963,171.37,0,0,50,242,11.8
178,1.4438,0.32217,1.1208,0,0,71.366,20.226,171.93,0,0,50,242,11.013
178.5,1.4448,0.32228,1.118,0,0,71.304,19.488,172.49,0,0,42,242,9.44
179,1.4452,0.32226,1.1148,0,0,71.235,18.751,173.05,0,0,36.667,242,7.8667
179.5,1.4452,0.32223,1.1117,0,0,71.159,18.015,173.61,0,0,28.667,242,6.2934
180,1.4455,0.32215,1.1082,0,0,71.075,17.279,174.16,0,0,23.334,242,4.7202
180.5,1.4463,0.32194,1.1036,0,0,70.985,16.544,174.71,0,0,15.334,242,3.1469
181,1.4474,0.32156,1.0977,0,0,70.888,15.809,175.27,0,0,10.001,242,1.5736
181.5,1.4489,0.32104,1.0905,0,0,70.784,15.075,175.81,0,0,2.001,242,0.026263
182,1.4508,0.32052,1.083,0,0,70.673,14.341,176.36,0,0,1.4e-05,242,0
182.5,1.4533,0.32012,1.0754,0,0,70.556,13.606,176.9,0,0,0,242,0
183,1.4563,0.31978,1.0676,0,0,70.432,12.872,177.43,0,0,0,242,0
183.5,1.4598,0.31944,1.0594,0,0,70.301,12.137,177.96,0,0,0,242,0
184,1.4633,0.31905,1.0505,0,0,70.164,11.402,178.49,0,0,0,242,0
184.5,1.4666,0.31864,1.0413,0,0,70.02,10.666,179.01,0,0,0,242,0
185,1.4691,0.31821,1.0319,0,0,69.87,9.9301,179.53,0,0,0,242,0
185.5,1.4711,0.31774,1.0225,0,0,69.714,9.1944,180.05,0,0,0,242,0
186,1.4729,0.31725,1.0135,0,0,69.551,8.4592,180.56,0,0,0,242,0
186.5,1.4741,0.31673,1.005,0,0,69.382,7.7248,181.06,0,0,0,242,0
187,1.4747,0.31619,0.99693,0,0,69.207,6.9914,181.56,0,0,0,242,0
187.5,1.4747,0.31562,0.98923,0,0,69.025,6.2593,182.06,0,0,0,242,0
188,1.4741,0.31501,0.98187,0,0,68.838,5.5291,182.55,0,0,0,242,0
188.5,1.4732,0.31438,0.97468,0,0,68.645,4.8008,183.04,0,0,0,242,0
189,1.4723,0.31372,0.96753,0,0,68.446,4.0746,183.52,0,0,0,242,0
189.5,1.4714,0.31306,0.96049,0,0,68.241,3.3506,184.01,0,0,0,242,0
190,1.4705,0.31239,0.95356,0,0,68.03,2.6287,184.49,0,0,0,242,0
190.5,1.4696,0.31173,0.94678,0,0,67.814,1.9091,184.96,0,0,0,242,0
191,1.4686,0.31107,0.94013,0,0,67.593,1.1917,185.43,0,0,0,242,0
191.5,1.4677,0.31039,0.9336,0,0,67.365,0.4765,185.9,0,0,0,242,0
