46.000000	-0.023010	0.004177	0.025616	-0.019008	-0.002564	-4.960453	79.048778	358.032919	359.966339	0.001815	28.815062	212.960000	9.440000	20541.065366	605817.640835	163521.112314	10.000000	140.000000	6.432454	24941.697250	104755.128451	626767.748325	-12.351085	140.000000	1.716741	-24863.230173	104425.566727	643961.277540
46.500000	-0.022892	0.005161	0.032425	-0.021871	-0.002430	-4.957732	79.037408	358.047340	359.956148	0.000561	34.132562	228.085000	9.440000	23531.212259	694006.043156	200806.124079	10.000000	140.000000	6.432454	24939.591864	104746.285827	626679.875968	-16.056410	140.000000	1.188991	-30422.404881	127774.100501	655099.487759
47.000000	-0.023308	0.006296	0.040118	-0.024841	-0.002080	-4.954483	79.025988	358.065373	359.944496	359.999443	37.927562	241.949583	9.440000	26440.709402	779815.842407	239581.110200	10.000000	140.000000	6.432454	24938.953621	104743.605209	626653.258822	-18.526627	140.000000	0.680080	-37525.011711	157605.049188	686119.404122
47.500000	-0.023981	0.007426	0.047932	-0.026585	-0.001515	-4.950651	79.014283	358.087342	359.931575	359.998550	40.000000	242.000000	9.440000	26399.822855	778609.975475	239575.474901	10.000000	140.000000	6.432454	24939.103832	104744.236095	626659.522765	-20.000000	140.000000	0.673293	-37654.376007	158148.379231	686852.617592
48.000000	-0.024582	0.008471	0.055347	-0.026916	-0.000739	-4.946272	79.002278	358.113112	359.918159	359.998010	40.000000	242.000000	9.440000	26352.126858	777203.277434	239433.720401	10.000000	140.000000	6.432454	24939.039893	104743.967549	626656.857231	-20.000000	140.000000	0.673293	-37665.846291	158196.554421	687018.370989
48.500000	-0.025139	0.009489	0.062634	-0.026488	0.000016	-4.941377	78.989998	358.142547	359.904781	359.997873	40.000000	242.000000	9.440000	26306.129249	775846.669935	239297.987643	10.000000	140.000000	6.432454	24938.865722	104743.236033	626649.596073	-20.000000	140.000000	0.673293	-37676.727439	158242.255244	687176.281056
49.000000	-0.025670	0.010521	0.069981	-0.025666	0.000568	-4.935968	78.977462	358.175635	359.891723	359.998085	40.000000	242.000000	9.440000	26260.119709	774489.710581	239163.178222	10.000000	140.000000	6.432454	24938.657596	104742.361902	626640.920630	-20.000000	140.000000	0.673293	-37687.567814	158287.784819	687334.251619
49.500000	-0.026188	0.011579	0.077414	-0.024653	0.000818	-4.930037	78.964676	358.212418	359.879128	359.998516	40.000000	242.000000	9.440000	26213.628342	773118.540677	239027.932555	10.000000	140.000000	6.432454	24938.484128	104741.633337	626633.691765	-20.000000	140.000000	0.673293	-37698.636308	158334.272496	687496.221674
50.000000	-0.026699	0.012653	0.084873	-0.023549	0.000764	-4.923573	78.951647	358.252928	359.867065	359.999014	40.000000	242.000000	9.440000	26166.949705	771741.847662	238893.130411	10.000000	140.000000	6.432454	24938.382624	104741.207021	626629.464243	-20.000000	140.000000	0.673293	-37709.957685	158381.822275	687662.601893
50.500000	-0.027205	0.013826	0.092677	-0.023257	0.000480	-4.916562	78.938375	358.297197	359.855476	359.999441	42.666610	242.000000	10.541310	29932.832668	882809.033882	246982.126236	10.000000	140.000000	6.432454	24938.265634	104740.715663	626624.592735	-20.000000	140.000000	0.673293	-37721.702417	158431.150152	687835.966418
51.000000	-0.027708	0.015644	0.103180	-0.027953	0.000078	-4.908826	78.924866	358.345930	359.842936	359.999715	47.999831	242.000000	12.114610	40757.501146	1202060.981313	266916.159078	10.000000	140.000000	6.432454	24937.533694	104737.641514	626594.098891	-20.000000	140.000000	0.673293	-37735.575217	158489.415909	688041.749799
51.500000	-0.028206	0.018135	0.116763	-0.036540	-0.000328	-4.900007	78.911131	358.400688	359.826995	359.999811	55.999661	242.000000	13.687910	51720.399856	1525389.752960	286753.878632	10.000000	140.000000	6.432454	24936.039866	104731.367439	626531.900015	-20.000000	140.000000	0.673293	-37751.768896	158557.429362	688283.348693
52.000000	-0.028694	0.021095	0.132786	-0.046956	-0.000652	-4.889825	78.897177	358.462848	359.806253	359.999763	61.332881	242.000000	15.261210	62859.957310	1853928.720952	306478.385762	10.000000	140.000000	6.432454	24933.893243	104722.351623	626442.615381	-20.000000	140.000000	0.673293	-37769.617117	158632.391890	688551.379352
52.500000	-0.029193	0.024590	0.151289	-0.059517	-0.000865	-4.878045	78.883008	358.533595	359.779802	359.999635	69.332712	242.000000	16.519271	75302.126948	2220885.630079	375375.729942	10.000000	140.000000	6.432454	24931.137281	104710.776580	626328.151917	-20.000000	140.000000	0.673293	-37789.304511	158715.078945	688849.173605
53.000000	-0.029671	0.027841	0.169702	-0.067010	-0.000961	-4.864544	78.868622	358.613766	359.747931	359.999506	70.000000	242.000000	16.520000	75243.547214	2219157.937991	374822.050182	10.000000	140.000000	6.432454	24928.277127	104698.763934	626209.566135	-20.000000	140.000000	0.673293	-37808.580072	158796.036303	689142.941771
53.500000	-0.029957	0.030653	0.186736	-0.069256	-0.000883	-4.849558	78.854035	358.702762	359.713726	359.999447	70.000000	242.000000	16.520000	75183.951270	2217400.274793	374299.702328	10.901814	140.000000	6.801879	30134.224065	126563.741072	636625.803192	-20.000000	140.000000	0.673293	-37824.642203	158863.497252	689389.422183
54.000000	-0.029514	0.033328	0.203710	-0.068785	-0.000439	-4.833237	78.839488	358.800216	359.679134	359.999618	70.000000	242.000000	16.520000	75125.934442	2215689.184496	373801.558228	12.705441	140.000000	7.329629	37801.857049	158767.799604	651948.481943	-20.000000	140.000000	0.673293	-37832.680546	158897.258295	689513.375505
54.500000	-0.028322	0.036070	0.221295	-0.067020	0.000164	-4.815602	78.825349	358.906289	359.645134	0.000169	70.000000	242.000000	16.520000	75065.926677	2213919.375494	373296.712465	15.410882	140.000000	7.857379	45482.205243	191025.262021	667230.681268	-20.000000	140.000000	0.673293	-37833.200469	158899.441968	689521.459040
55.000000	-0.026395	0.038939	0.239566	-0.064664	0.000688	-4.796606	78.811983	359.021322	359.612177	0.001131	70.000000	242.000000	16.520000	75002.935446	2212061.575108	372777.751418	17.214509	140.000000	8.385129	53175.553854	223337.326186	682493.619223	-20.000000	140.000000	0.673293	-37826.664718	158871.991814	689420.733951
55.500000	-0.023740	0.041897	0.258311	-0.061999	0.000953	-4.776197	78.799747	359.145616	359.580483	0.002429	70.000000	242.000000	16.520000	74937.493069	2210131.483070	372250.099696	19.919950	140.000000	8.912879	61190.484377	257000.034381	698762.326210	-20.000000	140.000000	0.673293	-37813.158599	158815.266115	689213.333986
56.000000	-0.020150	0.044883	0.277331	-0.059171	0.000998	-4.754348	78.789033	359.279352	359.550170	0.003938	70.000000	242.000000	16.520000	74870.344435	2208151.068435	371720.445026	21.723577	140.000000	9.440629	72523.022334	304596.693804	725756.264029	-20.000000	140.000000	0.673293	-37790.334712	158719.405790	688865.257698
56.500000	-0.015492	0.047850	0.296449	-0.056291	0.000868	-4.731060	78.780348	359.422629	359.521292	0.005575	70.000000	242.000000	16.520000	74802.143613	2206139.621572	371194.242571	24.429018	140.000000	9.968379	83886.879196	352324.892623	752738.818410	-20.000000	140.000000	0.673293	-37756.407059	158576.909647	688353.431894
57.000000	-0.009774	0.050774	0.315534	-0.053436	0.000564	-4.706342	78.774211	359.575459	359.493856	0.007256	70.000000	242.000000	16.520000	74733.358536	2204110.943308	370675.099594	26.232646	140.000000	10.496129	95284.624162	400195.421476	779722.137399	-20.000000	140.000000	0.673293	-37711.160639	158386.874685	687681.117201
57.500000	-0.003003	0.053651	0.334547	-0.050666	0.000121	-4.680211	78.771139	359.737815	359.467835	0.008908	70.000000	242.000000	16.520000	74664.095322	2202068.163340	370163.669285	28.938086	140.000000	11.023879	106718.623413	448218.218330	806716.946116	-20.000000	140.000000	0.673293	-37654.337911	158148.219226	686853.064987
58.000000	0.004837	0.056325	0.352857	-0.046532	-0.000391	-4.652684	78.771645	359.909617	359.443290	0.010478	70.000000	242.000000	15.733350	67162.128762	1980812.663585	326293.798295	30.741714	140.000000	11.551629	119482.119242	501824.900813	838608.221708	-20.000000	140.000000	0.673293	-37584.925481	157856.687017	685865.482806
58.500000	0.014048	0.058004	0.367153	-0.035302	-0.000747	-4.624062	78.776318	0.089645	359.422585	0.011970	62.000169	242.000000	14.160050	54346.392979	1602838.168117	284521.277295	33.447155	140.000000	12.079379	135289.874240	568217.471800	881688.760215	-20.000000	140.000000	0.673293	-37496.249523	157484.247996	684640.830845
59.000000	0.024719	0.059033	0.378604	-0.021398	-0.000902	-4.594746	78.785871	0.276080	359.408274	0.013456	56.666949	242.000000	12.586750	42900.046018	1265251.057214	266085.633532	35.250782	140.000000	12.607129	151171.634402	634920.864479	924605.947810	-20.000000	140.000000	0.673293	-37387.289675	157026.616634	683190.680933
59.500000	0.036846	0.059650	0.388047	-0.006697	-0.000909	-4.564957	78.801026	0.467734	359.401165	0.014992	48.667119	242.000000	11.013450	31591.519033	931728.670836	248050.174544	37.956223	140.000000	13.134879	167131.830055	701953.686217	967330.897662	-20.000000	140.000000	0.673293	-37257.906441	156483.207050	681543.334509
60.000000	0.050423	0.060029	0.396115	0.007140	-0.000834	-4.534820	78.822507	0.663714	359.401356	0.016604	43.333898	242.000000	9.440150	24274.423235	715925.564470	234329.190977	39.759850	140.000000	13.662629	183174.505404	769332.922683	1009837.174257	-20.000000	140.000000	0.673293	-37107.663671	155852.187416	679726.674400
60.500000	0.064649	0.060563	0.404097	0.016785	-0.001186	-4.504289	78.850938	0.863736	359.407474	0.018241	35.334068	242.000000	7.866850	20421.002768	602276.634642	224257.573566	40.661664	140.000000	13.463192	177416.537191	745149.456187	992101.390328	-20.000000	140.000000	0.673293	-36946.169562	155173.912155	677882.699136
61.000000	0.078185	0.061104	0.410874	0.023650	-0.002523	-4.473264	78.886136	1.067475	359.417676	0.019423	30.000847	242.000000	6.293550	16617.302879	490094.113811	214273.028440	40.000005	140.000000	13.454970	177069.945118	743693.769479	989425.895116	-20.000000	140.000000	0.937168	-32682.707317	137267.370730	657888.033215
61.500000	0.092246	0.061472	0.416085	0.029053	-0.003700	-4.441738	78.928111	1.274245	359.430918	0.019943	22.001017	242.000000	4.720250	12717.192984	375068.172680	205758.665476	40.000000	140.000000	13.454970	177018.053669	743475.825393	987534.027938	-16.294675	140.000000	1.464918	-25996.856998	109186.799388	635165.511485
62.000000	0.106680	0.061562	0.419613	0.033871	-0.004494	-4.409771	78.977095	1.483220	359.446698	0.019928	16.667797	242.000000	3.146950	8493.485706	250498.373920	200826.458977	40.000000	140.000000	13.454970	176959.826299	743231.270435	985617.559453	-13.824458	140.000000	1.992668	-20594.636749	86497.474345	621881.463469
62.500000	0.121433	0.061370	0.421585	0.038335	-0.004788	-4.377450	79.033260	1.693575	359.464798	0.019589	8.667966	242.000000	1.573650	4285.659388	126396.952340	195926.605564	40.000000	140.000000	13.454970	176895.079854	742959.335367	983681.437885	-10.119132	140.000000	2.382360	-16531.592829	69432.689879	611218.899058
63.000000	0.136158	0.060941	0.422373	0.042483	-0.004785	-4.344847	79.096694	1.904616	359.485053	0.019122	3.334746	242.000000	0.000350	84.932820	2504.923652	191047.042607	40.000000	140.000000	13.454970	176825.172359	742665.723891	981769.907528	-10.000000	140.000000	2.382454	-16329.334444	68583.204663	609053.882424
63.500000	0.150744	0.060320	0.422144	0.046309	-0.004603	-4.312016	79.167339	2.115801	359.507302	0.018624	-4.665085	242.000000	-1.572950	-4116.798581	-121416.740536	195752.522333	40.000000	140.000000	13.454970	176750.812511	742353.412526	979897.920088	-10.000000	140.000000	2.382454	-16124.806612	67724.187770	606958.979653
64.000000	0.165003	0.059526	0.420817	0.049822	-0.004411	-4.278999	79.245115	2.326623	359.531387	0.018154	-9.998305	242.000000	-3.146250	-8327.455638	-245601.649129	200674.782722	40.000000	140.000000	13.191095	168921.718445	709471.217453	957288.714703	-10.000000	140.000000	2.382454	-15919.587334	66862.266802	604956.490259
64.500000	0.177875	0.058563	0.417728	0.053009	-0.004798	-4.245846	79.329579	2.536377	359.557144	0.017542	-17.998136	242.000000	-4.719550	-12555.773412	-370307.425226	205630.103926	37.294559	140.000000	12.663345	152742.357206	641517.900251	912639.513185	-8.764892	140.000000	2.751879	-12510.114046	52542.478991	595442.887640
65.000000	0.189493	0.057431	0.412842	0.055939	-0.005450	-4.212629	79.420055	2.744140	359.584434	0.016548	-23.331356	242.000000	-6.292850	-16489.014037	-486310.491001	213969.760795	35.490932	140.000000	12.135595	136625.831759	573828.493374	868522.651511	-6.294675	140.000000	3.279629	-7704.959244	32360.828824	582381.939067
65.500000	0.199880	0.056194	0.406634	0.058183	-0.006074	-4.179411	79.515933	2.949108	359.613073	0.015101	-29.996904	242.000000	-7.079997	-18485.924197	-545205.362330	219207.921146	32.785491	140.000000	11.607845	120572.088045	506402.769781	824881.671626	-2.589349	140.000000	3.807379	-2915.578864	12245.431230	572104.264366
66.000000	0.209098	0.055065	0.400227	0.058314	-0.006411	-4.146187	79.616613	3.150887	359.642319	0.013278	-30.000000	242.000000	-7.080000	-18510.783033	-545938.523990	219287.156510	30.981864	140.000000	11.080095	107001.895970	449407.963067	789486.867171	-0.119132	140.000000	4.091613	52.127460	-218.935331	573846.416519
66.500000	0.217129	0.054007	0.393917	0.057152	-0.006381	-4.112909	79.721513	3.349494	359.671277	0.011254	-30.000000	242.000000	-7.080000	-18534.195833	-546629.037689	219362.608499	28.276423	140.000000	10.552345	95455.348421	400912.463364	760705.816338	-0.000000	140.000000	4.091616	55.061856	-231.259797	572704.406969
67.000000	0.223985	0.052908	0.387164	0.055656	-0.006010	-4.079577	79.830041	3.544883	359.699488	0.009213	-30.000000	242.000000	-7.866650	-20405.478447	-601818.775838	224221.579025	26.472795	140.000000	10.024595	83959.144626	352628.407425	732128.442006	0.000000	140.000000	4.091616	57.617926	-241.995291	571722.858450
67.500000	0.229684	0.051504	0.378745	0.055807	-0.005400	-4.046298	79.941626	3.736517	359.727316	0.007307	-37.999831	242.000000	-9.413770	-24329.456764	-717548.668340	234346.799614	23.767354	140.000000	9.496845	72511.609184	304548.758568	703758.437446	0.000000	140.000000	4.091616	59.849037	-251.365956	570883.909240
68.000000	0.234237	0.049940	0.369176	0.056090	-0.004695	-4.013231	80.055706	3.923624	359.755320	0.005621	-39.999986	242.000000	-10.226647	-26355.484888	-777302.315789	239520.410522	21.963727	140.000000	8.969095	61110.036595	256662.153696	675588.789056	0.000000	140.000000	4.091616	61.730204	-259.266857	570189.088932
68.500000	0.237768	0.047935	0.357212	0.059342	-0.003963	-3.980518	80.171739	4.105480	359.783934	0.004179	-47.999816	242.000000	-11.799947	-37083.558750	-1093705.398202	257309.351131	19.258286	140.000000	8.441345	52642.723362	221099.438117	655907.217632	0.000000	140.000000	4.091616	63.322813	-265.955815	569609.612886
69.000000	0.240538	0.045225	0.341868	0.066724	-0.003185	-3.948512	80.289325	4.280512	359.815279	0.002999	-53.333037	242.000000	-13.373247	-48454.302391	-1429062.740409	276218.995910	17.454659	140.000000	7.913595	45080.576734	189338.422280	638869.434491	0.000000	140.000000	4.091616	64.744057	-271.925039	569099.137956
69.500000	0.242558	0.041982	0.323709	0.076156	-0.002477	-3.917557	80.408121	4.447169	359.850872	0.002070	-61.332867	242.000000	-14.946547	-59949.136100	-1768079.870991	295789.918519	14.749218	140.000000	7.385845	37545.499483	157691.097826	621964.972083	0.000000	140.000000	4.091616	65.975837	-277.098516	568661.705742
70.000000	0.243831	0.038212	0.302652	0.087375	-0.001920	-3.887942	80.527787	4.604088	359.891544	0.001328	-66.666087	242.000000	-16.519847	-74596.119137	-2200063.341696	370239.956502	12.945591	140.000000	6.858095	30034.234014	126143.782857	605199.555702	0.000000	140.000000	4.091616	67.015048	-281.463203	568296.218299
70.500000	0.244494	0.033759	0.277803	0.100853	-0.001467	-3.860024	80.648006	4.749577	359.938429	0.000694	-74.665918	242.000000	-18.093147	-90330.742280	-2664124.582075	460680.387893	10.240150	140.000000	6.330345	22543.195656	94681.421755	588571.160122	0.901814	140.000000	4.461041	3641.586257	-15294.662280	571832.249632
71.000000	0.245019	0.028842	0.249684	0.113785	-0.000873	-3.834157	80.768638	4.881730	359.992209	0.000178	-79.888748	242.000000	-18.879997	-98661.613444	-2909826.965315	508026.697139	8.436523	140.000000	5.802595	17122.234175	71913.383536	582032.432236	2.705441	140.000000	4.988791	8899.656910	-37378.559024	577189.643938
71.500000	0.245550	0.024079	0.221074	0.121690	-0.000152	-3.810391	80.889684	4.999785	0.050934	359.999870	-82.666610	242.000000	-19.981310	-109625.552133	-3233186.409063	569853.494733	5.731082	140.000000	5.274845	11892.061862	49946.659819	576409.592128	5.410882	140.000000	5.516541	14160.448955	-59473.885610	582566.476749
72.000000	0.246082	0.018497	0.188040	0.132725	0.000559	-3.788930	81.011174	5.102547	0.114329	359.999824	-87.999830	242.000000	-21.554610	-126089.765282	-3718765.447466	706391.204305	3.927454	140.000000	4.747095	6667.857535	28005.001647	570840.643295	7.214509	140.000000	6.044291	19423.723856	-81579.640193	587933.294890
72.500000	0.246641	0.012009	0.150123	0.145842	0.001148	-3.770255	81.133168	5.187605	0.183801	0.000032	-95.999661	242.000000	-23.127910	-142925.925864	-4215314.331499	844591.827481	1.222013	140.000000	4.219345	1447.680584	6080.258454	565329.984375	9.919950	140.000000	6.572041	25804.614452	-108379.380698	598741.952270
73.000000	0.247395	0.005082	0.109202	0.156671	0.001610	-3.754784	81.255770	5.252758	0.259721	0.000475	-99.962575	241.344431	-23.600000	-147652.696009	-4354720.963400	879264.163722	-0.796568	140.000000	3.691595	-3748.726695	-15744.652119	560190.596027	11.723577	140.000000	7.099791	33307.955476	-139893.412996	615009.268551
73.500000	0.248424	-0.001341	0.069504	0.159238	0.001913	-3.742480	81.379104	5.297722	0.338943	0.001128	-99.957166	241.987911	-23.600000	-148514.627778	-4380141.917044	882875.404407	-4.501894	140.000000	3.163845	-7874.806224	-33074.186141	572489.513760	14.429018	140.000000	7.627541	40822.506440	-171454.527044	631321.904609
74.000000	0.249773	-0.007464	0.030424	0.157002	0.002026	-3.733157	81.503313	5.323032	0.418170	0.001955	-99.999999	242.000000	-23.600000	-148591.360013	-4382404.980866	879663.177508	-6.972111	140.000000	2.636095	-12014.723656	-50461.839352	584710.388186	16.232646	140.000000	8.155291	48348.660751	-203064.375146	647675.406775
74.500000	0.251444	-0.013541	-0.009001	0.152235	0.001916	-3.726759	81.628553	5.328752	0.495589	0.002908	-100.000000	242.000000	-23.600000	-148644.940966	-4383985.243921	876279.715316	-10.677436	140.000000	2.108345	-16164.170953	-67889.517999	596870.599048	18.938086	140.000000	8.683041	55886.705398	-234724.162660	664068.132451
75.000000	0.253191	-0.019719	-0.049065	0.146325	0.001440	-3.723337	81.754957	5.314596	0.570305	0.003910	-100.000000	242.000000	-23.600000	-148691.155676	-4385348.254357	872799.173549	-13.147653	140.000000	1.580595	-20325.686884	-85367.884909	609003.090218	19.999876	140.000000	8.773293	57300.681594	-240662.862678	666842.841653
75.500000	0.254546	-0.026034	-0.089329	0.140134	0.000423	-3.723007	81.882425	5.280339	0.641967	0.004768	-100.000000	242.000000	-23.600000	-148729.713537	-4386485.441335	869234.462290	-16.852979	140.000000	1.052845	-25220.513557	-105926.156931	624272.983406	20.000000	140.000000	8.773293	57269.816591	-240533.229663	666436.315659
76.000000	0.255115	-0.032433	-0.129732	0.133854	-0.001144	-3.725901	82.010681	5.225916	0.710514	0.005264	-100.000000	242.000000	-23.600000	-148760.475409	-4387392.701226	865594.776502	-19.323196	140.000000	0.673341	-33980.154060	-142716.647039	658288.991719	20.000000	140.000000	8.773293	57244.911690	-240428.629073	666110.029935
76.500000	0.255454	-0.038845	-0.169764	0.127624	-0.002636	-3.732117	82.139410	5.151343	0.775923	0.005286	-100.000000	242.000000	-23.600000	-148783.098430	-4388059.922004	861924.349300	-20.000000	140.000000	0.673293	-34025.616223	-142907.588118	658437.408894	20.000000	140.000000	8.773293	57221.904734	-240331.999855	665809.987908
77.000000	0.255855	-0.045220	-0.209134	0.121514	-0.003712	-3.741694	82.268599	5.056905	0.838245	0.005021	-100.000000	242.000000	-23.600000	-148797.691969	-4388490.329233	858253.571987	-20.000000	140.000000	0.673293	-34067.202508	-143082.250515	658575.600129	20.000000	140.000000	8.773293	57198.426072	-240233.389468	665505.166610
77.500000	0.256301	-0.051545	-0.247844	0.115577	-0.004391	-3.754653	82.398260	4.942939	0.897549	0.004716	-100.000000	242.000000	-23.600000	-148804.657443	-4388695.761970	854587.354145	-20.000000	140.000000	0.673293	-34106.502285	-143247.309573	658709.061139	20.000000	140.000000	8.773293	57174.594942	-240133.298719	665197.200272
78.000000	0.256762	-0.057820	-0.285949	0.109851	-0.004822	-3.771012	82.528386	4.809764	0.953934	0.004563	-100.000000	242.000000	-23.600000	-148804.396336	-4388688.061122	850924.259941	-20.000000	140.000000	0.673293	-34144.350534	-143406.272214	658840.243942	20.000000	140.000000	8.773293	57150.729032	-240033.061888	664890.249088
78.500000	0.257231	-0.064051	-0.323504	0.104357	-0.005193	-3.790793	82.658961	4.657671	1.007509	0.004669	-100.000000	242.000000	-23.600000	-148797.260951	-4388477.617222	847261.997033	-20.000000	140.000000	0.673293	-34181.198118	-143561.032063	658970.472301	20.000000	140.000000	8.773293	57126.972709	-239933.285325	664586.188397
79.000000	0.257703	-0.070236	-0.360566	0.099066	-0.005677	-3.814019	82.789962	4.486923	1.058388	0.005044	-100.000000	242.000000	-23.600000	-148783.564789	-4388073.676318	843599.627452	-20.000000	140.000000	0.673293	-34217.491227	-143713.463117	659101.179847	20.000000	140.000000	8.773293	57103.468055	-239834.565774	664286.835792
79.500000	0.258193	-0.076382	-0.397097	0.094042	-0.006375	-3.840712	82.921364	4.297766	1.106679	0.005623	-100.000000	242.000000	-23.600000	-148763.614246	-4387485.274953	839940.560616	-20.000000	140.000000	0.673293	-34253.119186	-143863.100542	659231.859462	20.000000	140.000000	8.773293	57080.199314	-239736.837055	663991.976979
80.000000	0.258675	-0.082489	-0.433100	0.089269	-0.007333	-3.870899	83.053140	4.090468	1.152514	0.006303	-100.000000	242.000000	-23.600000	-148737.715607	-4386721.446383	836287.662215	-20.000000	140.000000	0.673293	-34288.556348	-144011.936618	659364.181674	20.000000	140.000000	8.773293	57057.390834	-239641.041431	663704.433881
80.500000	0.259167	-0.088558	-0.468544	0.084757	-0.008513	-3.904605	83.185253	3.865296	1.196022	0.006976	-100.000000	242.000000	-23.600000	-148706.178126	-4385791.311480	832645.119524	-20.000000	140.000000	0.673293	-34323.423322	-144158.377905	659496.667933	20.000000	140.000000	8.773293	57034.891099	-239546.542533	663422.255042
81.000000	0.259671	-0.094589	-0.503434	0.080486	-0.009844	-3.941854	83.317673	3.622526	1.237328	0.007559	-100.000000	242.000000	-23.600000	-148669.300964	-4384703.693318	829015.610433	-20.000000	140.000000	0.673293	-34357.587871	-144301.869004	659628.704327	20.000000	140.000000	8.773293	57012.631822	-239453.053561	663144.563428
81.500000	0.260187	-0.100580	-0.537783	0.076430	-0.011243	-3.982670	83.450368	3.362437	1.276550	0.008008	-100.000000	242.000000	-23.600000	-148627.368313	-4383466.973649	825400.941540	-20.000000	140.000000	0.673293	-34390.939248	-144441.944780	659759.728858	20.000000	140.000000	8.773293	56990.541861	-239360.275716	662870.460058
82.000000	0.260667	-0.106522	-0.571681	0.072519	-0.012652	-4.027077	83.583285	3.085270	1.313774	0.008312	-100.000000	242.000000	-23.600000	-148580.604947	-4382087.781701	821798.765987	-20.000000	140.000000	0.673293	-34424.225968	-144581.748998	659892.617628	20.000000	140.000000	8.773293	56968.882492	-239269.306356	662603.200138
